Id,Speed,TravelTime,Status,DataAsOf,linkId,date
129,52.19,88,0,7/1/2022 23:59:12,4616246,2022-07-02T00:00:00Z
129,53.43,87,0,7/2/2022 00:04:09,4616246,2022-07-02T00:05:00Z
129,55.92,82,0,7/2/2022 00:09:12,4616246,2022-07-02T00:10:00Z
129,56.54,82,0,7/2/2022 00:14:09,4616246,2022-07-02T00:15:00Z
129,56.54,82,0,7/2/2022 00:19:12,4616246,2022-07-02T00:20:00Z
129,53.43,87,0,7/2/2022 00:24:10,4616246,2022-07-02T00:25:00Z
129,55.92,83,0,7/2/2022 00:29:11,4616246,2022-07-02T00:30:00Z
129,54.68,84,0,7/2/2022 00:34:10,4616246,2022-07-02T00:35:00Z
129,53.43,87,0,7/2/2022 00:39:11,4616246,2022-07-02T00:40:00Z
129,54.05,85,0,7/2/2022 00:44:08,4616246,2022-07-02T00:45:00Z
129,55.92,82,0,7/2/2022 00:49:11,4616246,2022-07-02T00:50:00Z
129,56.54,81,0,7/2/2022 00:54:09,4616246,2022-07-02T00:55:00Z
129,55.92,83,0,7/2/2022 00:59:12,4616246,2022-07-02T01:00:00Z
129,42.25,109,0,7/2/2022 01:04:09,4616246,2022-07-02T01:05:00Z
129,50.95,91,0,7/2/2022 01:09:12,4616246,2022-07-02T01:10:00Z
129,56.54,82,0,7/2/2022 01:14:10,4616246,2022-07-02T01:15:00Z
129,55.92,83,0,7/2/2022 01:19:12,4616246,2022-07-02T01:20:00Z
129,53.43,87,0,7/2/2022 01:24:09,4616246,2022-07-02T01:25:00Z
129,49.7,93,0,7/2/2022 01:29:11,4616246,2022-07-02T01:30:00Z
129,52.19,88,0,7/2/2022 01:34:08,4616246,2022-07-02T01:35:00Z
129,57.78,80,0,7/2/2022 01:39:12,4616246,2022-07-02T01:40:00Z
129,50.95,91,0,7/2/2022 01:44:09,4616246,2022-07-02T01:45:00Z
129,55.3,83,0,7/2/2022 01:49:12,4616246,2022-07-02T01:50:00Z
129,55.3,83,0,7/2/2022 01:54:09,4616246,2022-07-02T01:55:00Z
129,53.43,87,0,7/2/2022 01:59:11,4616246,2022-07-02T02:00:00Z
129,49.7,93,0,7/2/2022 02:04:10,4616246,2022-07-02T02:05:00Z
129,47.84,97,0,7/2/2022 02:09:11,4616246,2022-07-02T02:10:00Z
129,49.08,94,0,7/2/2022 02:14:07,4616246,2022-07-02T02:15:00Z
129,53.43,87,0,7/2/2022 02:19:11,4616246,2022-07-02T02:20:00Z
129,56.54,82,0,7/2/2022 02:24:09,4616246,2022-07-02T02:25:00Z
129,56.54,81,0,7/2/2022 02:29:12,4616246,2022-07-02T02:30:00Z
129,56.54,82,0,7/2/2022 02:34:09,4616246,2022-07-02T02:35:00Z
129,55.92,83,0,7/2/2022 02:39:12,4616246,2022-07-02T02:40:00Z
129,59.65,77,0,7/2/2022 02:44:08,4616246,2022-07-02T02:45:00Z
129,59.65,78,0,7/2/2022 02:49:11,4616246,2022-07-02T02:50:00Z
129,59.03,78,0,7/2/2022 02:54:09,4616246,2022-07-02T02:55:00Z
129,57.78,80,0,7/2/2022 02:59:13,4616246,2022-07-02T03:00:00Z
129,57.78,80,0,7/2/2022 03:04:09,4616246,2022-07-02T03:05:00Z
129,57.78,80,0,7/2/2022 03:09:11,4616246,2022-07-02T03:10:00Z
129,57.78,80,0,7/2/2022 03:14:11,4616246,2022-07-02T03:15:00Z
129,58.4,79,0,7/2/2022 03:19:12,4616246,2022-07-02T03:20:00Z
129,57.78,80,0,7/2/2022 03:24:09,4616246,2022-07-02T03:25:00Z
129,57.78,80,0,7/2/2022 03:29:11,4616246,2022-07-02T03:30:00Z
129,59.65,78,0,7/2/2022 03:34:09,4616246,2022-07-02T03:35:00Z
129,58.4,79,0,7/2/2022 03:39:11,4616246,2022-07-02T03:40:00Z
129,57.16,81,0,7/2/2022 03:44:08,4616246,2022-07-02T03:45:00Z
129,57.78,80,0,7/2/2022 03:49:11,4616246,2022-07-02T03:50:00Z
129,59.03,78,0,7/2/2022 03:54:08,4616246,2022-07-02T03:55:00Z
129,56.54,82,0,7/2/2022 03:59:12,4616246,2022-07-02T04:00:00Z
129,55.92,83,0,7/2/2022 04:04:11,4616246,2022-07-02T04:05:00Z
129,57.16,81,0,7/2/2022 04:09:12,4616246,2022-07-02T04:10:00Z
129,60.89,76,0,7/2/2022 04:14:10,4616246,2022-07-02T04:15:00Z
129,57.78,80,0,7/2/2022 04:19:10,4616246,2022-07-02T04:20:00Z
129,53.43,87,0,7/2/2022 04:24:09,4616246,2022-07-02T04:25:00Z
129,56.54,82,0,7/2/2022 04:29:11,4616246,2022-07-02T04:30:00Z
129,59.03,78,0,7/2/2022 04:34:10,4616246,2022-07-02T04:35:00Z
129,59.65,78,0,7/2/2022 04:39:11,4616246,2022-07-02T04:40:00Z
129,56.54,82,0,7/2/2022 04:44:08,4616246,2022-07-02T04:45:00Z
129,55.92,83,0,7/2/2022 04:49:11,4616246,2022-07-02T04:50:00Z
129,41.01,113,0,7/2/2022 04:54:07,4616246,2022-07-02T04:55:00Z
129,42.25,110,0,7/2/2022 04:59:11,4616246,2022-07-02T05:00:00Z
129,59.65,78,0,7/2/2022 05:04:09,4616246,2022-07-02T05:05:00Z
129,59.65,78,0,7/2/2022 05:09:11,4616246,2022-07-02T05:10:00Z
129,57.16,81,0,7/2/2022 05:14:08,4616246,2022-07-02T05:15:00Z
129,50.95,91,0,7/2/2022 05:19:12,4616246,2022-07-02T05:20:00Z
129,57.16,81,0,7/2/2022 05:24:09,4616246,2022-07-02T05:25:00Z
129,60.89,76,0,7/2/2022 05:29:12,4616246,2022-07-02T05:30:00Z
129,60.89,76,0,7/2/2022 05:34:08,4616246,2022-07-02T05:35:00Z
129,59.03,79,0,7/2/2022 05:39:12,4616246,2022-07-02T05:40:00Z
129,60.27,77,0,7/2/2022 05:44:11,4616246,2022-07-02T05:45:00Z
129,60.89,76,0,7/2/2022 05:49:12,4616246,2022-07-02T05:50:00Z
129,61.51,75,0,7/2/2022 05:54:10,4616246,2022-07-02T05:55:00Z
129,62.75,74,0,7/2/2022 05:59:13,4616246,2022-07-02T06:00:00Z
129,59.65,77,0,7/2/2022 06:04:09,4616246,2022-07-02T06:05:00Z
129,59.65,78,0,7/2/2022 06:09:11,4616246,2022-07-02T06:10:00Z
129,60.89,76,0,7/2/2022 06:14:11,4616246,2022-07-02T06:15:00Z
129,63.37,73,0,7/2/2022 06:19:12,4616246,2022-07-02T06:20:00Z
129,60.89,76,0,7/2/2022 06:24:09,4616246,2022-07-02T06:25:00Z
129,61.51,75,0,7/2/2022 06:29:12,4616246,2022-07-02T06:30:00Z
129,63.37,73,0,7/2/2022 06:34:09,4616246,2022-07-02T06:35:00Z
129,63.37,73,0,7/2/2022 06:39:11,4616246,2022-07-02T06:40:00Z
129,62.13,75,0,7/2/2022 06:44:09,4616246,2022-07-02T06:45:00Z
129,59.65,77,0,7/2/2022 06:49:11,4616246,2022-07-02T06:50:00Z
129,60.27,76,0,7/2/2022 06:54:10,4616246,2022-07-02T06:55:00Z
129,61.51,75,0,7/2/2022 06:59:12,4616246,2022-07-02T07:00:00Z
129,60.89,76,0,7/2/2022 07:04:09,4616246,2022-07-02T07:05:00Z
129,59.65,77,0,7/2/2022 07:09:11,4616246,2022-07-02T07:10:00Z
129,59.03,79,0,7/2/2022 07:14:08,4616246,2022-07-02T07:15:00Z
129,59.65,78,0,7/2/2022 07:19:12,4616246,2022-07-02T07:20:00Z
129,58.4,79,0,7/2/2022 07:24:09,4616246,2022-07-02T07:25:00Z
129,57.16,81,0,7/2/2022 07:29:11,4616246,2022-07-02T07:30:00Z
129,58.4,79,0,7/2/2022 07:34:09,4616246,2022-07-02T07:35:00Z
129,59.03,78,0,7/2/2022 07:39:11,4616246,2022-07-02T07:40:00Z
129,59.03,78,0,7/2/2022 07:44:09,4616246,2022-07-02T07:45:00Z
129,58.4,79,0,7/2/2022 07:49:12,4616246,2022-07-02T07:50:00Z
129,57.16,81,0,7/2/2022 07:54:09,4616246,2022-07-02T07:55:00Z
129,55.92,83,0,7/2/2022 07:59:11,4616246,2022-07-02T08:00:00Z
129,55.92,83,0,7/2/2022 08:04:09,4616246,2022-07-02T08:05:00Z
129,56.54,82,0,7/2/2022 08:09:13,4616246,2022-07-02T08:10:00Z
129,57.78,80,0,7/2/2022 08:14:11,4616246,2022-07-02T08:15:00Z
129,57.16,81,0,7/2/2022 08:19:11,4616246,2022-07-02T08:20:00Z
129,56.54,82,0,7/2/2022 08:24:10,4616246,2022-07-02T08:25:00Z
129,55.92,83,0,7/2/2022 08:29:11,4616246,2022-07-02T08:30:00Z
129,57.78,80,0,7/2/2022 08:34:10,4616246,2022-07-02T08:35:00Z
129,58.4,79,0,7/2/2022 08:39:13,4616246,2022-07-02T08:40:00Z
129,56.54,82,0,7/2/2022 08:44:09,4616246,2022-07-02T08:45:00Z
129,51.57,90,0,7/2/2022 08:49:13,4616246,2022-07-02T08:50:00Z
129,44.73,104,0,7/2/2022 08:54:08,4616246,2022-07-02T08:55:00Z
129,38.52,120,0,7/2/2022 08:59:11,4616246,2022-07-02T09:00:00Z
129,36.66,126,0,7/2/2022 09:04:09,4616246,2022-07-02T09:05:00Z
129,38.52,120,0,7/2/2022 09:09:12,4616246,2022-07-02T09:10:00Z
129,48.46,95,0,7/2/2022 09:14:08,4616246,2022-07-02T09:15:00Z
129,51.57,90,0,7/2/2022 09:19:12,4616246,2022-07-02T09:20:00Z
129,51.57,90,0,7/2/2022 09:24:10,4616246,2022-07-02T09:25:00Z
129,54.68,85,0,7/2/2022 09:29:12,4616246,2022-07-02T09:30:00Z
129,55.3,84,0,7/2/2022 09:34:10,4616246,2022-07-02T09:35:00Z
129,52.19,89,0,7/2/2022 09:39:12,4616246,2022-07-02T09:40:00Z
129,54.68,84,0,7/2/2022 09:44:10,4616246,2022-07-02T09:45:00Z
129,56.54,82,0,7/2/2022 09:49:11,4616246,2022-07-02T09:50:00Z
129,53.43,87,0,7/2/2022 09:54:08,4616246,2022-07-02T09:55:00Z
129,51.57,90,0,7/2/2022 09:59:11,4616246,2022-07-02T10:00:00Z
129,55.3,83,0,7/2/2022 10:04:09,4616246,2022-07-02T10:05:00Z
129,54.68,85,0,7/2/2022 10:09:12,4616246,2022-07-02T10:10:00Z
129,45.98,101,0,7/2/2022 10:14:10,4616246,2022-07-02T10:15:00Z
129,46.6,100,0,7/2/2022 10:19:12,4616246,2022-07-02T10:20:00Z
129,45.36,102,0,7/2/2022 10:24:08,4616246,2022-07-02T10:25:00Z
129,45.98,101,0,7/2/2022 10:29:12,4616246,2022-07-02T10:30:00Z
129,45.98,101,0,7/2/2022 10:34:11,4616246,2022-07-02T10:35:00Z
129,48.46,96,0,7/2/2022 10:39:12,4616246,2022-07-02T10:40:00Z
129,39.76,117,0,7/2/2022 10:44:12,4616246,2022-07-02T10:45:00Z
129,34.79,133,0,7/2/2022 10:49:12,4616246,2022-07-02T10:50:00Z
129,36.66,126,0,7/2/2022 10:54:09,4616246,2022-07-02T10:55:00Z
129,41.01,113,0,7/2/2022 10:59:12,4616246,2022-07-02T11:00:00Z
129,40.38,115,0,7/2/2022 11:04:09,4616246,2022-07-02T11:05:00Z
129,41.01,113,0,7/2/2022 11:09:12,4616246,2022-07-02T11:10:00Z
129,38.52,121,0,7/2/2022 11:14:09,4616246,2022-07-02T11:15:00Z
129,37.28,123,0,7/2/2022 11:19:12,4616246,2022-07-02T11:20:00Z
129,37.9,122,0,7/2/2022 11:24:11,4616246,2022-07-02T11:25:00Z
129,37.9,122,0,7/2/2022 11:29:13,4616246,2022-07-02T11:30:00Z
129,39.76,116,0,7/2/2022 11:34:08,4616246,2022-07-02T11:35:00Z
129,40.38,115,0,7/2/2022 11:39:12,4616246,2022-07-02T11:40:00Z
129,37.28,124,0,7/2/2022 11:44:08,4616246,2022-07-02T11:45:00Z
129,36.66,126,0,7/2/2022 11:49:12,4616246,2022-07-02T11:50:00Z
129,30.44,153,0,7/2/2022 11:54:08,4616246,2022-07-02T11:55:00Z
129,26.71,171,0,7/2/2022 11:59:12,4616246,2022-07-02T12:00:00Z
129,25.47,181,0,7/2/2022 12:04:11,4616246,2022-07-02T12:05:00Z
129,25.47,183,0,7/2/2022 12:09:12,4616246,2022-07-02T12:10:00Z
129,27.96,165,0,7/2/2022 12:14:09,4616246,2022-07-02T12:15:00Z
129,29.2,157,0,7/2/2022 12:19:12,4616246,2022-07-02T12:20:00Z
129,30.44,151,0,7/2/2022 12:24:08,4616246,2022-07-02T12:25:00Z
129,34.79,133,0,7/2/2022 12:29:13,4616246,2022-07-02T12:30:00Z
129,37.9,123,0,7/2/2022 12:34:10,4616246,2022-07-02T12:35:00Z
129,41.01,113,0,7/2/2022 12:39:12,4616246,2022-07-02T12:40:00Z
129,37.9,123,0,7/2/2022 12:44:09,4616246,2022-07-02T12:45:00Z
129,42.25,110,0,7/2/2022 12:49:11,4616246,2022-07-02T12:50:00Z
129,52.19,88,0,7/2/2022 12:54:10,4616246,2022-07-02T12:55:00Z
129,53.43,87,0,7/2/2022 12:59:11,4616246,2022-07-02T13:00:00Z
129,52.81,88,0,7/2/2022 13:04:10,4616246,2022-07-02T13:05:00Z
129,54.05,86,0,7/2/2022 13:09:13,4616246,2022-07-02T13:10:00Z
129,52.19,88,0,7/2/2022 13:14:08,4616246,2022-07-02T13:15:00Z
129,54.05,86,0,7/2/2022 13:18:10,4616246,2022-07-02T13:20:00Z
129,53.43,86,0,7/2/2022 13:23:11,4616246,2022-07-02T13:25:00Z
129,47.84,96,0,7/2/2022 13:28:12,4616246,2022-07-02T13:30:00Z
129,42.87,108,0,7/2/2022 13:33:12,4616246,2022-07-02T13:35:00Z
129,37.28,124,0,7/2/2022 13:38:12,4616246,2022-07-02T13:40:00Z
129,36.03,128,0,7/2/2022 13:43:11,4616246,2022-07-02T13:45:00Z
129,34.79,132,0,7/2/2022 13:48:11,4616246,2022-07-02T13:50:00Z
129,37.28,123,0,7/2/2022 13:53:11,4616246,2022-07-02T13:55:00Z
129,39.14,118,0,7/2/2022 13:58:11,4616246,2022-07-02T14:00:00Z
129,43.49,106,0,7/2/2022 14:03:12,4616246,2022-07-02T14:05:00Z
129,45.36,103,0,7/2/2022 14:08:11,4616246,2022-07-02T14:10:00Z
129,55.3,84,0,7/2/2022 14:13:11,4616246,2022-07-02T14:15:00Z
129,55.92,82,0,7/2/2022 14:18:11,4616246,2022-07-02T14:20:00Z
129,52.81,88,0,7/2/2022 14:23:11,4616246,2022-07-02T14:25:00Z
129,53.43,87,0,7/2/2022 14:28:12,4616246,2022-07-02T14:30:00Z
129,51.57,89,0,7/2/2022 14:33:11,4616246,2022-07-02T14:35:00Z
129,46.6,99,0,7/2/2022 14:38:12,4616246,2022-07-02T14:40:00Z
129,51.57,90,0,7/2/2022 14:43:12,4616246,2022-07-02T14:45:00Z
129,51.57,90,0,7/2/2022 14:48:12,4616246,2022-07-02T14:50:00Z
129,50.95,91,0,7/2/2022 14:53:12,4616246,2022-07-02T14:55:00Z
129,53.43,87,0,7/2/2022 14:58:11,4616246,2022-07-02T15:00:00Z
129,56.54,82,0,7/2/2022 15:03:12,4616246,2022-07-02T15:05:00Z
129,52.81,87,0,7/2/2022 15:08:11,4616246,2022-07-02T15:10:00Z
129,52.19,89,0,7/2/2022 15:13:12,4616246,2022-07-02T15:15:00Z
129,54.68,84,0,7/2/2022 15:18:12,4616246,2022-07-02T15:20:00Z
129,53.43,87,0,7/2/2022 15:23:11,4616246,2022-07-02T15:25:00Z
129,44.73,103,0,7/2/2022 15:28:12,4616246,2022-07-02T15:30:00Z
129,45.98,101,0,7/2/2022 15:33:11,4616246,2022-07-02T15:35:00Z
129,55.3,84,0,7/2/2022 15:38:10,4616246,2022-07-02T15:40:00Z
129,57.16,81,0,7/2/2022 15:43:11,4616246,2022-07-02T15:45:00Z
129,56.54,82,0,7/2/2022 15:48:11,4616246,2022-07-02T15:50:00Z
129,52.19,89,0,7/2/2022 15:53:11,4616246,2022-07-02T15:55:00Z
129,50.33,92,0,7/2/2022 15:58:11,4616246,2022-07-02T16:00:00Z
129,54.68,85,0,7/2/2022 16:03:12,4616246,2022-07-02T16:05:00Z
129,57.16,80,0,7/2/2022 16:08:11,4616246,2022-07-02T16:10:00Z
129,56.54,82,0,7/2/2022 16:13:11,4616246,2022-07-02T16:15:00Z
129,50.33,92,0,7/2/2022 16:18:11,4616246,2022-07-02T16:20:00Z
129,52.19,89,0,7/2/2022 16:23:12,4616246,2022-07-02T16:25:00Z
129,53.43,86,0,7/2/2022 16:28:10,4616246,2022-07-02T16:30:00Z
129,47.84,96,0,7/2/2022 16:33:12,4616246,2022-07-02T16:35:00Z
129,52.19,88,0,7/2/2022 16:38:12,4616246,2022-07-02T16:40:00Z
129,54.68,85,0,7/2/2022 16:43:13,4616246,2022-07-02T16:45:00Z
129,55.3,84,0,7/2/2022 16:48:12,4616246,2022-07-02T16:50:00Z
129,54.68,85,0,7/2/2022 16:53:11,4616246,2022-07-02T16:55:00Z
129,48.46,95,0,7/2/2022 16:58:11,4616246,2022-07-02T17:00:00Z
129,50.95,90,0,7/2/2022 17:03:12,4616246,2022-07-02T17:05:00Z
129,45.98,101,0,7/2/2022 17:08:13,4616246,2022-07-02T17:10:00Z
129,46.6,99,0,7/2/2022 17:13:12,4616246,2022-07-02T17:15:00Z
129,51.57,90,0,7/2/2022 17:18:13,4616246,2022-07-02T17:20:00Z
129,52.81,88,0,7/2/2022 17:23:12,4616246,2022-07-02T17:25:00Z
129,50.95,91,0,7/2/2022 17:28:13,4616246,2022-07-02T17:30:00Z
129,49.7,93,0,7/2/2022 17:33:12,4616246,2022-07-02T17:35:00Z
129,48.46,96,0,7/2/2022 17:38:12,4616246,2022-07-02T17:40:00Z
129,50.95,91,0,7/2/2022 17:43:12,4616246,2022-07-02T17:45:00Z
129,55.92,83,0,7/2/2022 17:48:12,4616246,2022-07-02T17:50:00Z
129,54.68,84,0,7/2/2022 17:53:12,4616246,2022-07-02T17:55:00Z
129,54.68,85,0,7/2/2022 17:58:12,4616246,2022-07-02T18:00:00Z
129,54.68,85,0,7/2/2022 18:03:12,4616246,2022-07-02T18:05:00Z
129,53.43,87,0,7/2/2022 18:08:12,4616246,2022-07-02T18:10:00Z
129,52.81,87,0,7/2/2022 18:13:12,4616246,2022-07-02T18:15:00Z
129,53.43,87,0,7/2/2022 18:18:11,4616246,2022-07-02T18:20:00Z
129,51.57,89,0,7/2/2022 18:23:12,4616246,2022-07-02T18:25:00Z
129,49.7,93,0,7/2/2022 18:28:12,4616246,2022-07-02T18:30:00Z
129,54.05,86,0,7/2/2022 18:33:13,4616246,2022-07-02T18:35:00Z
129,57.16,81,0,7/2/2022 18:38:12,4616246,2022-07-02T18:40:00Z
129,55.92,82,0,7/2/2022 18:43:13,4616246,2022-07-02T18:45:00Z
129,53.43,87,0,7/2/2022 18:48:12,4616246,2022-07-02T18:50:00Z
129,57.16,81,0,7/2/2022 18:53:12,4616246,2022-07-02T18:55:00Z
129,54.68,85,0,7/2/2022 18:58:11,4616246,2022-07-02T19:00:00Z
129,51.57,90,0,7/2/2022 19:03:13,4616246,2022-07-02T19:05:00Z
129,55.92,83,0,7/2/2022 19:08:12,4616246,2022-07-02T19:10:00Z
129,56.54,82,0,7/2/2022 19:13:12,4616246,2022-07-02T19:15:00Z
129,52.81,87,0,7/2/2022 19:18:13,4616246,2022-07-02T19:20:00Z
129,49.08,95,0,7/2/2022 19:23:13,4616246,2022-07-02T19:25:00Z
129,50.95,91,0,7/2/2022 19:28:12,4616246,2022-07-02T19:30:00Z
129,56.54,82,0,7/2/2022 19:33:13,4616246,2022-07-02T19:35:00Z
129,50.95,91,0,7/2/2022 19:38:13,4616246,2022-07-02T19:40:00Z
129,47.84,96,0,7/2/2022 19:43:13,4616246,2022-07-02T19:45:00Z
129,49.08,94,0,7/2/2022 19:48:13,4616246,2022-07-02T19:50:00Z
129,57.78,80,0,7/2/2022 19:53:12,4616246,2022-07-02T19:55:00Z
129,56.54,82,0,7/2/2022 19:58:13,4616246,2022-07-02T20:00:00Z
129,49.08,94,0,7/2/2022 20:03:14,4616246,2022-07-02T20:05:00Z
129,52.19,88,0,7/2/2022 20:08:12,4616246,2022-07-02T20:10:00Z
129,57.78,80,0,7/2/2022 20:13:12,4616246,2022-07-02T20:15:00Z
129,55.3,84,0,7/2/2022 20:18:13,4616246,2022-07-02T20:20:00Z
129,58.4,79,0,7/2/2022 20:23:12,4616246,2022-07-02T20:25:00Z
129,56.54,82,0,7/2/2022 20:28:13,4616246,2022-07-02T20:30:00Z
129,53.43,87,0,7/2/2022 20:33:12,4616246,2022-07-02T20:35:00Z
129,50.33,91,0,7/2/2022 20:38:12,4616246,2022-07-02T20:40:00Z
129,50.33,91,0,7/2/2022 20:43:11,4616246,2022-07-02T20:45:00Z
129,54.05,85,0,7/2/2022 20:48:11,4616246,2022-07-02T20:50:00Z
129,49.08,94,0,7/2/2022 20:53:12,4616246,2022-07-02T20:55:00Z
129,54.68,84,0,7/2/2022 20:58:12,4616246,2022-07-02T21:00:00Z
129,50.95,90,0,7/2/2022 21:01:20,4616246,2022-07-02T21:05:00Z
129,45.98,100,0,7/2/2022 21:04:13,4616246,2022-07-02T21:10:00Z
129,33.55,138,0,7/2/2022 21:11:12,4616246,2022-07-02T21:15:00Z
129,45.36,102,0,7/2/2022 21:15:12,4616246,2022-07-02T21:20:00Z
129,50.33,91,0,7/2/2022 21:20:11,4616246,2022-07-02T21:25:00Z
129,46.6,99,0,7/2/2022 21:24:10,4616246,2022-07-02T21:30:00Z
129,45.98,101,0,7/2/2022 21:31:13,4616246,2022-07-02T21:35:00Z
129,46.6,99,0,7/2/2022 21:35:12,4616246,2022-07-02T21:40:00Z
129,52.19,89,0,7/2/2022 21:41:12,4616246,2022-07-02T21:45:00Z
129,52.19,88,0,7/2/2022 21:47:12,4616246,2022-07-02T21:50:00Z
129,55.3,84,0,7/2/2022 21:52:13,4616246,2022-07-02T21:55:00Z
129,55.92,83,0,7/2/2022 21:55:13,4616246,2022-07-02T22:00:00Z
129,47.22,97,0,7/2/2022 22:04:09,4616246,2022-07-02T22:05:00Z
129,50.95,90,0,7/2/2022 22:09:12,4616246,2022-07-02T22:10:00Z
129,54.05,86,0,7/2/2022 22:14:10,4616246,2022-07-02T22:15:00Z
129,54.68,85,0,7/2/2022 22:19:11,4616246,2022-07-02T22:20:00Z
129,54.68,85,0,7/2/2022 22:24:11,4616246,2022-07-02T22:25:00Z
129,53.43,86,0,7/2/2022 22:29:11,4616246,2022-07-02T22:30:00Z
129,54.68,84,0,7/2/2022 22:34:11,4616246,2022-07-02T22:35:00Z
129,55.92,83,0,7/2/2022 22:39:12,4616246,2022-07-02T22:40:00Z
129,57.16,81,0,7/2/2022 22:44:09,4616246,2022-07-02T22:45:00Z
129,49.08,95,0,7/2/2022 22:49:11,4616246,2022-07-02T22:50:00Z
129,53.43,87,0,7/2/2022 22:54:12,4616246,2022-07-02T22:55:00Z
129,50.95,91,0,7/2/2022 22:59:12,4616246,2022-07-02T23:00:00Z
129,54.68,85,0,7/2/2022 23:04:09,4616246,2022-07-02T23:05:00Z
129,52.81,88,0,7/2/2022 23:09:12,4616246,2022-07-02T23:10:00Z
129,50.95,91,0,7/2/2022 23:14:11,4616246,2022-07-02T23:15:00Z
129,57.16,81,0,7/2/2022 23:19:14,4616246,2022-07-02T23:20:00Z
129,57.16,81,0,7/2/2022 23:24:11,4616246,2022-07-02T23:25:00Z
129,57.78,80,0,7/2/2022 23:29:12,4616246,2022-07-02T23:30:00Z
129,55.3,84,0,7/2/2022 23:34:12,4616246,2022-07-02T23:35:00Z
129,53.43,87,0,7/2/2022 23:39:12,4616246,2022-07-02T23:40:00Z
129,54.05,86,0,7/2/2022 23:44:13,4616246,2022-07-02T23:45:00Z
129,53.43,86,0,7/2/2022 23:49:11,4616246,2022-07-02T23:50:00Z
129,54.05,85,0,7/2/2022 23:54:11,4616246,2022-07-02T23:55:00Z
129,54.05,86,0,7/2/2022 23:59:11,4616246,2022-07-03T00:00:00Z
129,53.43,86,0,7/3/2022 00:04:10,4616246,2022-07-03T00:05:00Z
129,54.05,85,0,7/3/2022 00:09:11,4616246,2022-07-03T00:10:00Z
129,55.92,83,0,7/3/2022 00:14:10,4616246,2022-07-03T00:15:00Z
129,55.92,83,0,7/3/2022 00:19:12,4616246,2022-07-03T00:20:00Z
129,56.54,82,0,7/3/2022 00:24:09,4616246,2022-07-03T00:25:00Z
129,51.57,89,0,7/3/2022 00:29:11,4616246,2022-07-03T00:30:00Z
129,50.33,92,0,7/3/2022 00:34:10,4616246,2022-07-03T00:35:00Z
129,53.43,86,0,7/3/2022 00:39:11,4616246,2022-07-03T00:40:00Z
129,55.3,83,0,7/3/2022 00:44:09,4616246,2022-07-03T00:45:00Z
129,55.92,83,0,7/3/2022 00:49:11,4616246,2022-07-03T00:50:00Z
129,44.11,104,0,7/3/2022 00:54:10,4616246,2022-07-03T00:55:00Z
129,57.16,81,0,7/3/2022 00:59:12,4616246,2022-07-03T01:00:00Z
129,54.68,84,0,7/3/2022 01:03:11,4616246,2022-07-03T01:05:00Z
129,49.7,93,0,7/3/2022 01:09:13,4616246,2022-07-03T01:10:00Z
129,51.57,90,0,7/3/2022 01:14:11,4616246,2022-07-03T01:15:00Z
129,55.92,82,0,7/3/2022 01:19:11,4616246,2022-07-03T01:20:00Z
129,56.54,82,0,7/3/2022 01:24:12,4616246,2022-07-03T01:25:00Z
129,54.68,85,0,7/3/2022 01:29:12,4616246,2022-07-03T01:30:00Z
129,54.68,85,0,7/3/2022 01:34:11,4616246,2022-07-03T01:35:00Z
129,57.78,80,0,7/3/2022 01:39:12,4616246,2022-07-03T01:40:00Z
129,57.16,81,0,7/3/2022 01:44:12,4616246,2022-07-03T01:45:00Z
129,57.16,81,0,7/3/2022 01:49:11,4616246,2022-07-03T01:50:00Z
129,57.78,80,0,7/3/2022 01:53:11,4616246,2022-07-03T01:55:00Z
129,54.05,86,0,7/3/2022 01:59:11,4616246,2022-07-03T02:00:00Z
129,56.54,82,0,7/3/2022 02:03:11,4616246,2022-07-03T02:05:00Z
129,57.78,80,0,7/3/2022 02:08:11,4616246,2022-07-03T02:10:00Z
129,54.05,85,0,7/3/2022 02:13:11,4616246,2022-07-03T02:15:00Z
129,54.05,86,0,7/3/2022 02:18:11,4616246,2022-07-03T02:20:00Z
129,49.08,94,0,7/3/2022 02:23:13,4616246,2022-07-03T02:25:00Z
129,57.78,80,0,7/3/2022 02:28:11,4616246,2022-07-03T02:30:00Z
129,58.4,79,0,7/3/2022 02:33:11,4616246,2022-07-03T02:35:00Z
129,59.03,78,0,7/3/2022 02:38:11,4616246,2022-07-03T02:40:00Z
129,57.16,81,0,7/3/2022 02:43:11,4616246,2022-07-03T02:45:00Z
129,43.49,106,0,7/3/2022 02:48:10,4616246,2022-07-03T02:50:00Z
129,40.38,115,0,7/3/2022 02:53:11,4616246,2022-07-03T02:55:00Z
129,56.54,82,0,7/3/2022 02:58:12,4616246,2022-07-03T03:00:00Z
129,57.78,80,0,7/3/2022 03:03:12,4616246,2022-07-03T03:05:00Z
129,47.22,98,0,7/3/2022 03:08:11,4616246,2022-07-03T03:10:00Z
129,57.78,80,0,7/3/2022 03:13:10,4616246,2022-07-03T03:15:00Z
129,60.27,77,0,7/3/2022 03:18:11,4616246,2022-07-03T03:20:00Z
129,57.78,80,0,7/3/2022 03:23:11,4616246,2022-07-03T03:25:00Z
129,55.92,83,0,7/3/2022 03:28:11,4616246,2022-07-03T03:30:00Z
129,55.92,83,0,7/3/2022 03:33:11,4616246,2022-07-03T03:35:00Z
