STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DAY,MONTH,YEAR,DATE,TMAX,TMIN,Source: https://www.ncdc.noaa.gov/cdo-web/search
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,8,1965,8/3/1965,88,50,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,8,1965,8/4/1965,84,54,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,8,1965,8/5/1965,80,47,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,8,1965,8/6/1965,82,44,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,8,1965,8/7/1965,82,44,
,X,,,,8,8,1965,8/8/1965,,,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,8,1965,8/9/1965,95,52,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,8,1965,8/10/1965,94,61,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,8,1965,8/11/1965,90,55,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,8,1965,8/12/1965,90,61,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,8,1965,8/13/1965,88,55,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,8,1965,8/14/1965,76,43,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,8,1965,8/15/1965,80,44,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,8,1965,8/16/1965,76,43,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,8,1965,8/17/1965,83,45,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,8,1965,8/18/1965,83,45,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,8,1965,8/19/1965,88,55,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,8,1965,8/20/1965,70,48,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,8,1965,8/21/1965,77,,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,8,1965,8/22/1965,74,47,
,X,,,,23,8,1965,8/23/1965,,,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,8,1965,8/24/1965,72,42,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,8,1965,8/25/1965,78,49,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,8,1965,8/26/1965,76,41,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,8,1965,8/27/1965,74,40,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,8,1965,8/28/1965,82,55,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,8,1965,8/29/1965,68,40,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,8,1965,8/30/1965,69,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,31,8,1965,8/31/1965,65,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,9,1965,9/1/1965,73,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,9,1965,9/2/1965,80,41,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,9,1965,9/3/1965,80,49,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,9,1965,9/4/1965,74,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,9,1965,9/5/1965,65,39,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,9,1965,9/6/1965,75,47,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,9,1965,9/7/1965,59,46,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,9,1965,9/8/1965,72,45,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,9,1965,9/9/1965,65,46,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,9,1965,9/10/1965,68,40,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,9,1965,9/11/1965,75,43,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,9,1965,9/12/1965,77,41,
,X,,,,13,9,1965,9/13/1965,,,
,X,,,,14,9,1965,9/14/1965,,,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,9,1965,9/15/1965,65,48,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,9,1965,9/16/1965,62,27,
,X,,,,17,9,1965,9/17/1965,,,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,9,1965,9/18/1965,42,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,9,1965,9/19/1965,46,20,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,9,1965,9/20/1965,53,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,9,1965,9/21/1965,61,37,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,9,1965,9/22/1965,48,41,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,9,1965,9/23/1965,52,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,9,1965,9/24/1965,57,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,9,1965,9/25/1965,69,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,9,1965,9/26/1965,67,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,9,1965,9/27/1965,72,34,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,9,1965,9/28/1965,61,37,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,9,1965,9/29/1965,40,36,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,9,1965,9/30/1965,61,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,10,1965,10/1/1965,60,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,10,1965,10/2/1965,69,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,10,1965,10/3/1965,74,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,10,1965,10/4/1965,76,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,10,1965,10/5/1965,77,37,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,10,1965,10/6/1965,69,38,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,10,1965,10/7/1965,69,37,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,10,1965,10/8/1965,72,36,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,10,1965,10/9/1965,77,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,10,1965,10/10/1965,78,34,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,10,1965,10/11/1965,73,41,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,10,1965,10/12/1965,72,30,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,10,1965,10/13/1965,67,37,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,10,1965,10/14/1965,68,30,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,10,1965,10/15/1965,71,41,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,10,1965,10/16/1965,45,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,10,1965,10/17/1965,56,23,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,10,1965,10/18/1965,49,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,10,1965,10/19/1965,57,37,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,10,1965,10/20/1965,54,23,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,10,1965,10/21/1965,59,23,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,10,1965,10/22/1965,65,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,10,1965,10/23/1965,63,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,10,1965,10/24/1965,68,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,10,1965,10/25/1965,67,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,10,1965,10/26/1965,70,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,10,1965,10/27/1965,67,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,10,1965,10/28/1965,61,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,10,1965,10/29/1965,62,33,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,10,1965,10/30/1965,62,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,31,10,1965,10/31/1965,68,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,11,1965,11/1/1965,66,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,11,1965,11/2/1965,69,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,11,1965,11/3/1965,64,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,11,1965,11/4/1965,65,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,11,1965,11/5/1965,62,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,11,1965,11/6/1965,62,38,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,11,1965,11/7/1965,65,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,11,1965,11/8/1965,68,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,11,1965,11/9/1965,66,30,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,11,1965,11/10/1965,51,34,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,11,1965,11/11/1965,51,33,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,11,1965,11/12/1965,47,23,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,11,1965,11/13/1965,44,34,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,11,1965,11/14/1965,41,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,11,1965,11/15/1965,43,38,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,11,1965,11/16/1965,50,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,11,1965,11/17/1965,53,35,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,11,1965,11/18/1965,43,36,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,11,1965,11/19/1965,53,35,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,11,1965,11/20/1965,42,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,11,1965,11/21/1965,42,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,11,1965,11/22/1965,39,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,11,1965,11/23/1965,48,34,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,11,1965,11/24/1965,40,30,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,11,1965,11/25/1965,38,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,11,1965,11/26/1965,32,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,11,1965,11/27/1965,32,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,11,1965,11/28/1965,27,14,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,11,1965,11/29/1965,31,3,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,11,1965,11/30/1965,36,5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,12,1965,12/1/1965,36,7,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,12,1965,12/2/1965,37,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,12,1965,12/3/1965,38,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,12,1965,12/4/1965,40,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,12,1965,12/5/1965,39,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,12,1965,12/6/1965,49,17,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,12,1965,12/7/1965,45,13,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,12,1965,12/8/1965,46,15,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,12,1965,12/9/1965,46,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,12,1965,12/10/1965,45,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,12,1965,12/11/1965,39,29,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,12,1965,12/12/1965,31,29,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,12,1965,12/13/1965,40,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,12,1965,12/14/1965,36,18,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,12,1965,12/15/1965,28,7,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,12,1965,12/16/1965,28,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,12,1965,12/17/1965,21,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,12,1965,12/18/1965,28,5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,12,1965,12/19/1965,24,4,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,12,1965,12/20/1965,28,4,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,12,1965,12/21/1965,27,-2,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,12,1965,12/22/1965,30,12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,12,1965,12/23/1965,18,12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,12,1965,12/24/1965,17,0,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,12,1965,12/25/1965,30,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,12,1965,12/26/1965,27,13,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,12,1965,12/27/1965,23,4,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,12,1965,12/28/1965,33,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,12,1965,12/29/1965,42,33,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,12,1965,12/30/1965,38,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,31,12,1965,12/31/1965,28,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,1,1966,1/1/1966,26,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,1,1966,1/2/1966,13,5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,1,1966,1/3/1966,24,8,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,1,1966,1/4/1966,30,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,1,1966,1/5/1966,34,30,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,1,1966,1/6/1966,38,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,1,1966,1/7/1966,40,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,1,1966,1/8/1966,35,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,1,1966,1/9/1966,38,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,1,1966,1/10/1966,30,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,1,1966,1/11/1966,42,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,1,1966,1/12/1966,31,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,1,1966,1/13/1966,27,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,1,1966,1/14/1966,33,29,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,1,1966,1/15/1966,35,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,1,1966,1/16/1966,38,6,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,1,1966,1/17/1966,29,1,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,1,1966,1/18/1966,30,-1,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,1,1966,1/19/1966,29,13,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,1,1966,1/20/1966,23,-6,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,1,1966,1/21/1966,16,-12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,1,1966,1/22/1966,17,8,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,1,1966,1/23/1966,23,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,1,1966,1/24/1966,20,4,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,1,1966,1/25/1966,19,-10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,1,1966,1/26/1966,16,9,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,1,1966,1/27/1966,30,-3,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,1,1966,1/28/1966,30,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,1,1966,1/29/1966,30,14,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,1,1966,1/30/1966,31,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,31,1,1966,1/31/1966,37,20,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,2,1966,2/1/1966,34,20,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,2,1966,2/2/1966,27,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,2,1966,2/3/1966,25,5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,2,1966,2/4/1966,23,7,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,2,1966,2/5/1966,35,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,2,1966,2/6/1966,32,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,2,1966,2/7/1966,33,23,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,2,1966,2/8/1966,23,-4,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,2,1966,2/9/1966,28,13,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,2,1966,2/10/1966,21,-5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,2,1966,2/11/1966,32,12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,2,1966,2/12/1966,23,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,2,1966,2/13/1966,29,5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,2,1966,2/14/1966,18,4,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,2,1966,2/15/1966,21,-12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,2,1966,2/16/1966,16,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,2,1966,2/17/1966,27,14,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,2,1966,2/18/1966,28,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,2,1966,2/19/1966,38,12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,2,1966,2/20/1966,39,17,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,2,1966,2/21/1966,33,18,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,2,1966,2/22/1966,40,1,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,2,1966,2/23/1966,34,-3,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,2,1966,2/24/1966,31,5,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,2,1966,2/25/1966,36,12,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,2,1966,2/26/1966,31,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,2,1966,2/27/1966,34,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,2,1966,2/28/1966,35,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,3,1966,3/1/1966,36,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,3,1966,3/2/1966,32,20,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,3,1966,3/3/1966,27,-10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,3,1966,3/4/1966,25,-16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,3,1966,3/5/1966,16,-14,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,3,1966,3/6/1966,23,7,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,3,1966,3/7/1966,34,30,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,3,1966,3/8/1966,35,31,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,3,1966,3/9/1966,39,33,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,3,1966,3/10/1966,45,34,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,11,3,1966,3/11/1966,38,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,12,3,1966,3/12/1966,43,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,13,3,1966,3/13/1966,42,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,14,3,1966,3/14/1966,49,29,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,15,3,1966,3/15/1966,54,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,16,3,1966,3/16/1966,48,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,17,3,1966,3/17/1966,37,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,18,3,1966,3/18/1966,31,14,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,19,3,1966,3/19/1966,42,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,20,3,1966,3/20/1966,51,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,21,3,1966,3/21/1966,40,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,22,3,1966,3/22/1966,31,14,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,23,3,1966,3/23/1966,39,10,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,24,3,1966,3/24/1966,43,16,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,25,3,1966,3/25/1966,52,21,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,26,3,1966,3/26/1966,62,24,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,27,3,1966,3/27/1966,63,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,28,3,1966,3/28/1966,66,27,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,29,3,1966,3/29/1966,69,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,30,3,1966,3/30/1966,65,28,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,31,3,1966,3/31/1966,69,36,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,1,4,1966,4/1/1966,69,32,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,2,4,1966,4/2/1966,69,39,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,3,4,1966,4/3/1966,53,25,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,4,4,1966,4/4/1966,48,19,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,5,4,1966,4/5/1966,49,22,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,6,4,1966,4/6/1966,61,26,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,7,4,1966,4/7/1966,67,35,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,8,4,1966,4/8/1966,65,29,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,9,4,1966,4/9/1966,71,39,
USC00107642,"REXBURG KRXK, ID US",43.81667,-111.78333,1499.6,10,4,1966,4/10/1966,61,40,
